PID,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin SF 1,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Garage Cars,Yr Sold,SalePrice
527427110,4060,6,5,1998,1999,266,1337,1,0,2,0,2,1,2,2008,181000
527450110,1680,6,5,1973,1973,458,987,0,1,1,1,2,1,1,2008,103400
527450250,1680,6,5,1973,1973,330,987,1,0,1,1,2,1,1,2008,100000
527450520,1890,6,6,1972,1972,483,987,0,0,1,1,2,1,1,2008,100500
527451060,1869,6,6,1970,1970,321,987,0,0,1,1,2,1,1,2008,106000
527451290,1680,6,5,1971,1971,387,987,0,0,1,1,2,1,1,2008,85400
527451400,1680,6,3,1971,1971,358,987,0,0,1,1,2,1,1,2008,89500
527451550,1680,5,5,1972,1972,350,1302,0,0,2,1,3,1,1,2008,111750
527452150,4043,6,6,1977,1977,559,1069,0,0,2,0,2,1,2,2008,140000
527453160,2308,6,6,1975,1975,286,1456,0,0,2,1,4,1,2,2008,143000
527454120,2529,7,6,1977,1977,378,1055,0,0,2,0,2,1,2,2008,148500
527455270,9477,5,5,1966,1966,340,892,0,0,1,0,3,1,1,2008,110000
528102030,12444,8,5,2008,2008,1336,1932,1,0,2,0,2,1,3,2008,394617
528102110,12474,10,5,2007,2008,1280,2332,1,0,2,1,3,1,3,2008,426000
528104050,14803,10,5,2007,2008,1636,2084,1,0,2,0,2,1,3,2008,385000
528104080,14948,9,5,2008,2008,1330,2713,1,0,2,1,3,1,3,2008,446261
528108150,12704,8,5,2007,2007,1012,1582,1,0,2,0,3,1,3,2008,317500
528110080,13891,8,5,2007,2008,1400,1710,1,0,2,0,2,1,3,2008,372402
528110110,13693,8,5,2007,2007,1728,2464,1,0,2,1,4,1,3,2008,417500
528114040,14418,9,5,2007,2007,1375,1950,1,0,2,0,2,1,3,2008,383000
528118030,13418,9,5,2006,2006,1420,2748,1,0,2,1,4,1,3,2008,390000
528118090,12539,10,5,2005,2006,1082,2790,1,0,2,1,4,1,4,2008,460000
528120130,12151,9,5,2005,2005,1249,2331,1,0,2,1,3,1,3,2008,379000
528142020,8899,8,5,2007,2007,40,2088,0,0,2,1,4,1,3,2008,250000
528142140,10574,8,5,2004,2004,856,2332,1,0,2,1,4,1,3,2008,316000
528164060,12720,10,5,2003,2003,2257,2470,2,0,1,1,1,1,3,2008,615000
528166120,13688,9,5,2003,2004,1016,2668,1,0,2,1,3,1,3,2008,412500
528170070,10625,7,5,2003,2004,866,2046,1,0,2,1,3,1,3,2008,284000
528172080,10845,8,5,2003,2004,1149,1575,1,0,2,0,2,1,3,2008,284000
528178070,16900,8,5,2001,2002,1075,2649,1,0,2,1,4,1,3,2008,421250
528178090,16451,8,5,2003,2003,0,2690,0,0,2,1,4,1,3,2008,370000
528180110,10110,9,5,2008,2008,372,1866,1,0,2,0,2,1,3,2008,336860
528180140,8769,9,5,2008,2008,1540,1702,1,0,1,1,1,1,3,2008,367294
528181010,12304,7,5,2005,2005,20,1367,0,0,2,0,2,1,2,2008,192000
528186030,12677,8,5,2003,2004,1218,1518,0,0,1,1,1,1,2,2008,274000
528186080,8849,9,5,2005,2005,28,1684,0,0,2,0,2,1,2,2008,266000
528186130,8232,9,5,2007,2008,1204,1800,1,0,2,0,2,1,3,2008,370967
528186160,6240,8,5,2006,2007,846,1342,1,0,2,0,2,1,2,2008,234250
528186170,6240,8,5,2006,2007,24,1342,0,0,2,0,2,1,2,2008,219500
528188090,2448,7,5,2003,2004,0,1626,0,0,2,1,2,1,2,2008,155000
528188150,2448,7,5,2003,2004,573,1626,1,0,2,1,2,1,2,2008,154000
528190010,8198,7,5,2004,2004,720,1358,1,0,2,0,2,1,2,2008,207000
528228345,3940,7,5,2003,2003,1073,1455,1,0,2,0,2,1,3,2008,195000
528228405,3940,7,5,2004,2004,1087,1576,1,0,2,0,2,1,3,2008,219990
528228445,3182,7,5,2005,2006,16,1504,0,0,2,0,2,1,2,2008,191000
528228465,3182,7,5,2007,2007,0,1266,0,0,2,0,2,1,2,2008,159895
528228540,3710,7,5,2007,2008,0,1246,0,0,2,0,2,1,2,2008,187687
528235020,9024,6,5,2004,2004,0,1515,0,0,2,1,3,1,2,2008,179000
528235120,7415,6,5,2004,2004,759,1593,1,0,2,1,3,1,2,2008,193000
528235180,9587,7,5,2005,2005,655,1166,1,0,2,0,2,1,2,2008,190000
528240040,8029,6,5,2005,2005,0,1456,0,0,2,1,3,1,2,2008,176000
528240050,8010,7,5,2002,2003,0,1720,0,0,2,1,3,1,2,2008,188000
528250030,8396,7,5,2003,2003,0,1986,0,0,2,1,4,1,2,2008,213000
528253020,7301,7,6,2007,2008,876,1358,1,0,2,0,2,1,2,2008,217300
528280130,10261,6,5,2000,2000,0,1792,1,0,2,1,3,1,2,2008,186500
528280180,8220,7,5,2000,2001,544,1892,0,0,2,1,3,1,2,2008,226750
528290010,15384,7,5,2004,2005,724,1490,1,0,2,1,3,1,2,2008,184000
528290090,7750,7,5,2002,2002,0,1414,0,0,2,1,3,1,2,2008,176000
528292060,12460,7,5,1999,2000,870,2322,0,0,2,1,4,1,2,2008,225000
528294060,8390,7,5,1999,1999,0,1651,0,0,2,1,3,1,2,2008,185900
528315060,9660,8,5,1997,1997,0,2199,0,0,2,1,3,1,2,2008,284500
528315110,9200,8,5,1998,1998,986,2630,1,0,2,1,4,1,3,2008,315000
528326030,14260,8,5,2000,2000,655,2198,1,0,2,1,4,1,3,2008,250000
528326110,11000,9,5,2000,2000,0,2172,0,0,2,1,4,1,3,2008,291000
528346050,11675,8,5,1998,1998,1660,2006,1,0,2,0,2,1,3,2008,350000
528354100,10990,7,5,1996,1997,851,2125,1,0,2,1,4,1,2,2008,279500
528363020,11929,8,7,1995,1995,0,2501,0,0,2,1,4,1,3,2008,290000
528363110,10437,8,6,1995,1995,1696,2113,1,0,2,1,2,1,3,2008,350000
528365060,10542,7,5,1993,1994,1173,2418,1,0,2,1,3,1,3,2008,341000
528365080,10010,7,5,1993,1994,228,2197,1,0,2,1,4,1,3,2008,287500
528387050,10944,7,5,1994,1994,1000,2127,1,0,2,1,3,1,2,2008,271000
528390020,14303,8,5,1994,1994,1314,1987,1,0,2,0,2,1,2,2008,301500
528427010,11932,8,5,2007,2008,0,1580,0,0,2,0,3,1,3,2008,235128
528427070,14598,6,5,2007,2007,0,1933,0,0,2,1,4,1,3,2008,214000
528429050,11957,8,5,2006,2006,24,1574,0,0,2,0,3,1,3,2008,232000
528429070,13253,7,5,2006,2006,1096,1578,1,0,2,0,3,1,3,2008,240000
528429080,14587,9,5,2008,2008,0,1506,0,0,2,0,2,1,2,2008,264132
528431060,10206,8,5,2007,2007,33,1563,0,0,2,0,3,1,3,2008,245000
528431080,12274,7,5,2008,2008,0,1428,0,0,2,0,3,1,2,2008,227680
528431120,9801,8,5,2007,2007,0,1861,0,0,3,0,3,1,3,2008,257000
528435020,9428,8,5,2007,2008,729,1874,1,0,2,1,3,1,3,2008,297900
528439010,10037,8,5,2006,2007,666,1460,0,0,2,0,3,1,2,2008,247000
528458030,8640,8,5,2007,2008,24,1372,0,0,2,0,3,1,2,2008,212700
528458050,8640,7,5,2007,2008,0,1372,0,0,2,0,3,1,2,2008,250580
528462040,11639,7,5,2007,2008,0,1428,0,0,2,0,3,1,2,2008,182000
528477040,9803,7,5,2005,2005,400,1768,0,0,2,1,3,1,2,2008,226700
528478030,9375,8,5,2003,2004,0,1992,0,0,2,1,3,1,2,2008,250000
528478040,10625,7,5,2005,2005,0,1958,0,0,2,1,3,1,3,2008,250000
528480060,10800,8,5,2007,2008,789,2078,1,0,2,1,3,1,3,2008,339750
528480160,8125,7,6,2007,2007,0,1665,0,0,2,1,3,1,2,2008,205950
528482020,10625,8,5,2007,2007,0,1660,0,0,2,0,3,1,3,2008,256000
528488140,7500,7,5,2007,2008,902,1218,1,0,2,0,2,1,2,2008,230348
528490080,8791,6,5,2003,2003,503,1728,0,0,2,1,3,1,2,2008,207500
531371070,10110,6,5,2003,2003,80,1696,1,0,2,1,3,1,2,2008,188000
531373060,12774,7,5,2003,2004,0,1663,0,0,2,1,3,1,2,2008,192500
531375110,13695,5,5,2004,2004,646,1114,1,0,1,1,3,1,2,2008,159000
531375120,13695,6,5,2003,2004,814,1114,1,0,1,0,3,1,2,2008,155000
531376010,8366,6,5,2004,2004,0,1640,0,0,2,1,3,1,2,2008,173000
531376070,9260,7,5,2007,2007,0,1162,0,0,2,0,3,1,2,2008,170000
531382090,8453,6,5,1995,1995,362,1609,0,0,2,1,3,1,2,2008,182000
531382110,8480,6,5,1993,1994,602,1680,0,1,2,1,3,1,2,2008,163000
531382120,8125,6,5,1994,1998,1138,1679,1,0,2,0,3,1,2,2008,193500
531384030,14565,7,5,1994,1995,537,1657,0,0,2,1,3,1,2,2008,189000
531385060,8450,6,5,2001,2001,472,1677,1,0,2,1,3,1,2,2008,190500
531450030,8285,7,5,1992,1992,397,1737,0,1,2,1,3,1,2,2008,175000
531450090,7153,6,5,1991,1991,1200,1294,1,0,2,0,3,1,2,2008,179200
531450170,9291,6,5,1993,1993,426,1710,0,0,2,1,3,1,2,2008,187000
531451020,8012,6,5,1993,1994,165,1617,1,0,2,0,2,1,2,2008,193000
531452140,7892,6,5,1993,1993,300,1199,0,0,2,0,2,1,2,2008,153900
532351050,9100,5,5,1963,1963,53,984,1,0,1,0,3,1,1,2008,128000
532353050,12968,5,6,1962,1962,737,912,1,0,1,0,2,1,1,2008,144000
532354150,8100,5,8,1961,2007,764,864,1,0,1,0,3,1,1,2008,135000
532376170,8450,5,5,1968,1968,890,890,1,0,1,0,3,1,1,2008,115000
532377020,6360,5,5,1963,1963,489,864,0,0,1,0,3,1,1,2008,119916
532378200,6768,6,8,1961,1996,832,912,1,1,1,0,3,1,1,2008,142000
532477030,19508,6,5,1974,1974,800,1430,0,1,2,0,3,1,2,2008,192000
532479020,10759,5,4,1972,1972,190,1641,0,0,2,0,4,1,2,2008,140000
533125080,9205,6,5,1990,1991,704,2683,1,0,2,1,4,1,2,2008,290000
533125140,11025,9,5,1993,1994,520,2786,1,0,2,1,4,1,2,2008,372500
533206050,4282,7,5,2004,2004,16,1391,0,0,2,0,2,1,2,2008,196000
533208080,4017,7,5,2006,2007,0,1250,0,0,2,1,2,1,2,2008,171900
533208140,3435,7,5,2004,2005,24,1245,0,0,2,0,1,1,2,2008,178000
533212050,3180,6,5,2005,2005,390,1200,1,0,2,1,2,1,2,2008,165000
533212140,3180,7,5,2007,2007,0,1392,0,0,2,0,2,1,2,2008,146000
533212150,3604,7,5,2007,2007,0,1392,0,0,2,0,2,1,2,2008,146000
533213070,2280,7,5,1999,1999,549,1501,0,0,2,1,3,1,2,2008,179400
533213120,2280,6,5,1999,1999,550,1549,1,0,2,1,3,1,2,2008,172900
533215020,4765,9,5,2000,2000,1027,1638,1,0,2,0,2,1,2,2008,300000
533215030,4538,9,5,2001,2001,1004,1310,1,0,1,1,1,1,2,2008,285000
533215040,4385,9,5,2001,2001,964,1419,1,0,1,1,2,1,2,2008,290000
533215070,4109,9,5,1999,2000,1141,1557,1,0,2,0,2,1,2,2008,305000
533215080,5119,9,5,1999,2000,1238,1709,1,0,2,0,2,1,2,2008,328900
533217050,2160,7,5,1999,2000,510,1252,1,0,2,1,2,1,2,2008,160000
533217060,2160,7,5,1999,2000,600,1404,1,0,2,1,3,1,2,2008,170000
533234020,10646,7,5,2001,2001,681,1789,1,0,2,1,3,1,2,2008,223000
533236060,2645,8,5,1999,1999,612,1586,1,0,2,1,3,1,2,2008,170000
533236070,2645,8,5,1999,2000,813,1607,1,0,2,1,3,1,2,2008,200000
533236090,3951,10,5,1998,1999,128,2393,1,0,2,1,2,1,2,2008,345000
533250050,14963,8,5,1996,1996,786,1288,1,0,1,1,1,1,2,2008,245500
533250110,11064,8,5,1995,1995,560,1239,1,0,1,1,1,1,2,2008,217500
533250160,10846,8,5,1993,1993,1619,1719,2,0,1,1,1,1,2,2008,324000
533251120,11120,6,6,1984,1984,660,1232,0,0,2,0,3,1,2,2008,162500
533350090,24572,9,3,1977,1977,410,2944,0,0,2,2,3,1,3,2008,150000
533350120,16280,8,9,1976,2007,1044,1671,1,0,3,0,3,1,2,2008,290000
534104100,7500,7,5,2002,2002,0,1812,0,0,2,1,3,1,2,2008,205000
534126090,10400,7,6,1970,1970,0,1682,0,0,2,0,3,1,2,2008,174000
534127210,11104,6,6,1969,1969,828,1427,0,1,2,0,4,1,2,2008,183000
534127230,11050,6,5,1968,1968,301,1740,0,0,1,1,4,1,2,2008,150000
534128050,11040,6,7,1971,2004,656,1258,0,1,2,0,3,1,2,2008,145000
534129060,15387,7,7,1967,1967,603,1620,0,0,2,0,4,1,2,2008,215000
534175140,9750,5,6,1965,1965,0,1625,0,0,2,0,4,2,2,2008,140500
534177180,10800,6,7,1974,1997,956,2614,0,0,2,1,4,1,2,2008,240000
534201240,8814,5,6,1968,1968,732,1464,0,0,1,1,4,1,2,2008,141000
534202130,8872,5,8,1965,2008,595,912,1,0,1,0,2,1,2,2008,147000
534204030,8125,5,7,1965,2005,260,925,1,0,1,0,3,1,2,2008,135000
534225110,11072,5,5,1965,1965,0,1728,0,0,2,0,6,2,2,2008,145000
534225120,13101,5,5,1965,1965,231,1728,0,0,2,0,6,2,2,2008,142600
534250010,9246,5,5,1973,1973,0,1656,0,0,2,0,4,2,2,2008,135000
534250335,13355,7,6,1971,1971,583,1670,0,0,1,1,4,1,2,2008,170000
534250370,8963,8,9,1976,1996,575,2715,0,1,3,1,4,1,2,2008,299800
534250410,9120,6,6,1974,1974,442,1876,0,0,2,1,4,1,2,2008,185000
534251280,9130,6,8,1966,2000,400,1632,0,1,1,1,4,1,2,2008,173000
534252090,12122,7,9,1961,2007,867,999,1,0,1,0,3,1,2,2008,178400
534252270,9900,7,5,1968,1968,552,1978,0,0,2,1,4,1,2,2008,176000
534276190,7785,5,5,1956,1956,0,1014,0,0,1,0,2,1,1,2008,98000
534277060,8593,4,6,1957,1957,288,907,0,0,1,0,3,1,1,2008,109008
534277070,8475,4,7,1956,1956,228,952,0,0,1,0,2,1,1,2008,135750
534400030,8700,5,6,1963,1963,776,1128,1,0,2,0,3,1,2,2008,155000
534400060,10175,6,5,1964,1964,490,1425,0,0,2,0,3,1,2,2008,180500
534401130,9020,6,7,1966,1966,312,1165,1,0,1,1,3,1,2,2008,174900
534401190,9200,6,6,1965,1965,892,1136,1,0,1,0,3,1,1,2008,140000
534403050,8250,6,7,1964,1964,787,1092,1,0,1,0,3,1,2,2008,145000
534403080,9350,5,8,1965,1999,633,1265,0,1,2,0,3,1,2,2008,179900
534403100,9020,6,5,1964,1964,624,1350,1,0,1,1,3,1,2,2008,168500
534403260,9900,5,5,1961,1961,0,1114,1,0,1,0,3,1,2,2008,140000
534426040,10007,5,7,1959,2006,806,1053,1,0,1,1,3,1,1,2008,145500
534427040,10721,6,6,1959,1959,0,1252,0,0,1,0,3,1,2,2008,142000
534428020,12493,4,5,1960,1960,419,1100,1,0,1,0,3,1,1,2008,141000
534428100,11332,5,7,1960,2000,528,1118,1,0,1,0,3,1,1,2008,153000
534451080,6627,3,6,1949,1950,0,720,0,0,1,0,2,1,1,2008,72500
534452060,7420,5,6,1939,1950,851,1077,1,0,1,0,2,2,1,2008,118000
534453140,4882,4,7,1937,1950,120,906,0,0,1,0,2,1,1,2008,87000
534455030,9600,5,6,1960,1960,658,1496,0,0,2,0,3,1,2,2008,141500
534477080,9600,6,5,1950,1950,280,1252,0,0,1,0,3,1,1,2008,119000
534477090,9600,5,8,1950,2006,32,1337,1,0,1,0,3,1,1,2008,141500
534477270,9600,6,6,1955,1996,831,1661,1,0,1,0,3,1,1,2008,165500
534479150,7584,5,5,1953,1953,531,1036,0,0,1,0,3,1,1,2008,112900
535103050,13700,7,6,1965,1988,454,1820,0,0,1,2,4,1,2,2008,201800
535104020,10197,6,5,1961,1961,288,1362,1,0,1,1,3,1,2,2008,163000
535105030,7875,5,6,1961,1961,572,1144,1,0,1,0,3,1,2,2008,139950
535105060,8400,6,9,1962,2005,0,1537,1,0,1,1,3,1,2,2008,174000
535105090,9150,6,5,1962,1962,371,1431,0,1,1,0,3,1,1,2008,165000
535126140,14670,6,7,1966,1999,575,1988,0,0,2,1,4,1,2,2008,227000
535150210,7390,5,7,1955,1955,902,1098,1,0,1,0,3,1,1,2008,135000
535150280,9204,5,5,1963,1963,25,1144,1,0,1,1,3,1,1,2008,124000
535151160,7763,5,7,1962,1980,504,1283,1,0,1,0,3,1,2,2008,140000
535152200,8856,5,4,1957,1957,621,1176,1,0,1,0,3,1,1,2008,136500
535153140,9840,5,7,1959,1998,1053,1440,1,0,2,0,2,1,1,2008,185000
535153150,9120,6,6,1958,1958,662,1261,1,0,1,0,3,1,2,2008,163000
535176100,13200,6,6,1958,1958,958,1570,1,0,1,0,3,1,2,2008,166800
535178060,9000,6,5,1956,1956,616,1196,1,0,1,0,2,1,1,2008,139000
535179060,11900,6,5,1957,1957,1040,1392,1,0,1,1,3,1,2,2008,166000
535180100,9464,6,7,1958,1958,570,1080,0,0,1,0,3,1,1,2008,136000
535180120,10425,5,5,1956,1958,774,1104,1,0,1,0,3,1,1,2008,133000
535301080,11556,5,6,1952,1952,148,882,1,0,1,0,2,1,1,2008,116000
535302130,9373,5,6,1953,1953,500,1152,0,0,1,1,3,1,2,2008,137500
535302140,12774,5,5,1953,1953,624,950,0,0,1,0,2,1,2,2008,130000
535303030,14250,6,5,1957,1957,0,1790,0,0,2,0,3,1,2,2008,180000
535305030,7350,5,7,1951,1951,852,952,1,0,1,0,2,1,2,2008,139000
535305160,7677,5,5,1953,1953,570,773,0,0,1,0,2,1,1,2008,110000
535327230,8838,5,3,1957,1982,0,1764,0,0,2,1,4,1,1,2008,100000
535352080,8480,5,5,1947,1950,442,1216,0,0,1,0,2,1,1,2008,118500
535354200,12436,5,5,1957,1957,0,1824,0,0,2,0,5,2,2,2008,146000
535375140,10122,4,6,1948,1950,0,869,0,0,1,0,1,1,1,2008,89900
535375160,7506,5,8,1925,1950,0,1159,0,0,1,0,3,1,1,2008,114000
535380050,10930,5,6,1945,1950,580,1558,1,0,1,1,3,1,1,2008,140000
535380110,5400,4,7,1940,2005,0,672,0,0,1,0,2,1,1,2008,86900
535380140,10836,5,5,1922,1950,0,1436,0,1,1,0,3,1,4,2008,139000
535402120,9247,6,6,1962,1962,319,1716,0,0,1,1,4,1,2,2008,171000
535403010,10180,5,6,1968,1968,744,1044,0,1,1,1,3,1,2,2008,139000
535425060,11355,7,7,1958,2001,637,1312,0,0,1,1,3,1,2,2008,186000
535426260,10920,6,5,1960,1960,733,1253,1,0,1,1,2,1,1,2008,157000
535426350,12929,6,6,1960,1993,697,1081,1,0,1,0,3,1,1,2008,148000
535427070,27650,7,7,1960,2007,425,2069,1,0,2,0,4,1,2,2008,242000
535451010,8892,5,7,1953,1996,0,910,0,0,1,0,3,1,2,2008,116000
535451050,7200,5,7,1951,1951,432,876,0,0,1,0,2,1,2,2008,94000
535451230,7200,5,5,1950,1950,0,1048,0,0,1,0,3,1,2,2008,98300
535452120,7910,5,5,1960,1960,666,1507,0,0,2,0,4,1,1,2008,127000
535453020,8000,5,6,1959,1959,476,1256,1,0,1,1,3,1,1,2008,159000
535453040,8000,5,5,1962,1962,520,1027,0,1,1,0,3,1,1,2008,125900
535453210,7931,5,6,1960,1960,374,1269,0,0,1,1,3,1,1,2008,155000
535454150,8064,6,6,1948,1950,315,1320,0,0,2,0,3,1,2,2008,138000
535455060,6390,6,7,1954,1954,0,984,1,0,1,0,2,1,1,2008,112500
535455080,7227,6,6,1954,1954,0,832,0,0,1,0,2,1,2,2008,105500
535455090,7200,6,5,1954,1954,673,1278,0,0,1,0,4,1,1,2008,127500
535456070,7200,5,6,1955,1967,370,1588,0,0,1,1,3,1,2,2008,150000
535456100,7200,5,7,1954,1954,0,825,0,1,1,0,2,1,1,2008,109500
535475020,7056,6,5,1963,1963,400,1796,1,0,1,1,4,1,2,2008,140000
535476370,9760,6,6,1964,1964,674,1611,1,0,1,1,4,1,2,2008,167900
535477090,7590,5,5,1963,1963,0,1117,0,0,1,0,3,1,1,2008,136870
902100020,9836,6,5,2008,2008,96,1133,1,0,1,0,3,1,1,2008,143000
902100030,5232,5,5,1925,2004,0,764,0,0,1,0,2,1,2,2008,73000
902102060,10440,5,8,1904,2002,0,1539,0,0,2,0,3,1,2,2008,157500
902103150,9184,5,7,1948,2005,0,1323,0,0,1,0,3,1,2,2008,122600
902105010,4800,5,5,1910,2003,0,1360,0,0,1,0,2,1,1,2008,111000
902105020,10440,6,7,1920,1950,493,2792,0,0,2,0,5,1,2,2008,256000
902105130,4800,5,4,1940,1950,0,672,0,0,1,0,2,1,1,2008,64000
902107030,6000,6,7,1915,2005,0,1456,0,0,1,1,4,1,1,2008,139500
902109110,11426,7,5,2003,2003,0,2082,0,0,2,1,3,1,2,2008,200000
902109120,7628,4,6,1940,1985,0,1656,0,0,2,0,2,1,2,2008,119164
902109160,7308,5,5,1920,1950,360,1740,0,0,1,0,2,1,1,2008,122250
902128150,10800,6,6,1940,1950,590,1436,0,0,2,0,3,2,2,2008,155000
902134100,6756,5,6,1910,1950,0,899,0,0,1,0,2,1,1,2008,78000
902201120,6000,5,5,1948,1950,104,789,0,0,1,0,2,1,1,2008,115000
902201140,12000,5,7,1948,2005,144,1122,1,0,1,0,2,1,2,2008,147000
902202090,9000,5,6,1946,1950,445,1499,0,0,1,0,3,1,3,2008,140000
902205070,7311,2,5,1946,1950,0,407,0,0,1,0,1,1,1,2008,46500
902205090,6000,5,6,1957,1957,308,928,0,0,1,0,3,1,1,2008,112500
902205140,6000,4,7,1954,2000,0,901,0,0,1,0,2,1,1,2008,107900
902207220,18386,7,9,1880,2002,0,3493,0,0,3,0,3,1,3,2008,295000
902300110,9142,5,5,1900,2006,0,1627,0,0,2,0,4,2,2,2008,139500
902300215,12665,5,8,1915,1950,0,1416,0,0,1,1,4,1,3,2008,153900
902300260,5350,7,8,1920,1965,116,1450,0,0,1,0,3,1,1,2008,132000
902301140,4571,5,5,1916,1950,0,1344,0,0,1,0,4,1,3,2008,98000
902301150,9143,5,7,1900,2003,0,1017,0,0,1,0,2,1,1,2008,114000
902304060,9600,5,5,1920,1960,234,2350,0,0,2,0,4,2,2,2008,130000
902305080,9600,6,5,1917,1950,319,2058,0,0,1,1,3,1,2,2008,129500
902306130,9600,7,9,1928,2005,141,1378,0,0,2,0,3,1,2,2008,161000
902326060,10800,6,7,1905,2000,0,1912,0,0,2,0,3,2,2,2008,163000
902401010,5700,7,7,1926,1950,0,1111,0,0,1,0,2,1,1,2008,116900
902401120,13500,10,9,1893,2000,0,2775,0,0,3,1,3,1,2,2008,325000
902402260,11340,2,1,1920,1950,0,1086,0,0,1,0,2,1,2,2008,55000
902405070,10800,7,7,1890,1999,0,2495,0,0,2,0,5,1,2,2008,184000
902406020,9750,5,6,1959,1959,200,984,1,0,1,0,2,1,1,2008,110000
902406090,12150,5,5,1954,1954,0,1795,0,0,2,0,4,1,1,2008,131500
902427045,12702,5,5,1956,1956,0,882,0,0,1,0,2,1,1,2008,97000
902427150,8516,4,6,1958,2006,0,1093,0,0,1,0,2,1,1,2008,115500
903201030,7111,5,7,1928,1983,406,1143,0,0,1,0,2,1,1,2008,138000
903204010,7425,7,7,1945,1950,0,1668,0,0,1,1,3,1,1,2008,108000
903204095,9100,5,6,1930,1960,0,935,0,0,1,0,2,1,1,2008,79500
903206070,7010,5,5,1935,1950,175,1738,0,0,2,0,3,1,1,2008,153000
903225140,5000,5,7,1941,2006,600,1210,0,0,1,0,3,1,1,2008,124000
903225160,5870,6,9,1900,2000,0,1290,0,0,1,1,3,1,1,2008,106900
903226060,6000,6,7,1940,1989,521,1672,0,0,1,1,3,1,1,2008,164900
903226150,6000,5,7,1924,2003,0,949,0,0,1,0,2,1,2,2008,119000
903227080,6000,6,7,1929,1950,0,1158,0,0,1,0,3,1,1,2008,120000
903228040,6000,6,7,1937,2000,201,1497,0,0,2,0,3,1,1,2008,157000
903228060,6000,6,5,1939,1950,264,1342,0,0,2,0,2,2,1,2008,105000
903228090,5000,6,7,1926,1950,0,1013,0,0,1,0,3,1,1,2008,113000
903230110,5520,5,7,1920,1997,68,1216,1,0,1,0,3,1,1,2008,115000
903230120,5940,4,7,1946,1950,0,896,0,0,1,0,2,1,1,2008,79000
903231080,6240,4,7,1929,1950,80,1136,0,1,1,0,2,1,1,2008,123000
903232030,6120,5,6,1945,1995,0,808,0,0,1,0,1,1,1,2008,81300
903232090,6240,5,7,1930,1992,0,1573,0,0,2,0,3,1,2,2008,162900
903233080,6240,7,5,1939,1950,300,2009,0,0,2,0,4,1,2,2008,150000
903234090,6120,5,5,1923,1950,203,1902,0,0,2,0,4,1,2,2008,123500
903234100,6120,7,5,1931,1950,0,1774,0,0,2,0,2,2,2,2008,129900
903235010,6155,6,8,1920,1999,0,1362,0,0,2,0,3,1,2,2008,128000
903235100,6324,4,6,1927,1950,0,520,0,0,1,0,1,1,1,2008,68500
903236010,8635,5,5,1948,2001,336,1285,1,0,1,0,2,1,1,2008,127000
903400180,13053,6,7,1923,2000,0,1848,0,0,1,1,4,1,2,2008,207000
903401020,9120,7,6,1925,1950,329,1820,1,0,2,0,4,1,1,2008,184000
903401030,9144,6,4,1915,2004,0,1716,0,0,2,0,4,1,2,2008,162500
903401050,9144,5,5,1940,1982,399,1505,1,0,1,0,3,1,1,2008,145000
903425420,10267,6,7,1918,2000,210,838,1,0,1,0,2,1,1,2008,130000
903426160,8094,6,8,1910,1983,196,1984,0,0,2,0,5,1,1,2008,160000
903427090,5100,8,7,1925,1996,0,1666,0,0,1,0,3,1,1,2008,161000
903429010,4347,6,8,1910,1950,0,1609,0,0,1,0,3,1,1,2008,127500
903452025,6291,6,6,1930,1950,0,768,0,0,1,0,1,1,2,2008,93850
903453050,10266,6,6,1952,1952,372,1536,0,0,1,1,4,1,1,2008,136000
903454100,6876,6,6,1938,1958,0,1969,0,0,2,0,4,1,2,2008,141000
903455030,10320,5,6,1915,1978,0,1308,0,0,2,0,2,1,2,2008,120000
903455140,7200,6,7,1925,1992,0,1040,0,0,1,0,2,1,2,2008,127500
903456130,7006,6,6,1925,1950,121,1236,1,0,2,0,3,1,1,2008,127000
903475020,8235,5,7,1955,1995,180,825,1,0,1,0,2,1,2,2008,125000
903481010,10320,5,8,1912,1991,0,759,0,0,1,0,1,1,2,2008,85000
903484020,10320,6,7,1906,1995,0,1469,0,0,1,0,3,1,1,2008,135000
904100020,9488,5,6,1947,1993,0,1054,0,0,1,0,3,1,1,2008,124000
904100040,8250,5,5,1968,1968,250,1211,0,0,1,0,3,1,1,2008,134000
904100160,21286,5,5,1948,1950,0,1271,0,0,2,0,4,1,1,2008,135000
904101170,17120,4,4,1959,1959,0,1588,0,0,2,0,4,1,2,2008,134432
905100020,11235,5,6,1963,1963,784,1075,1,0,1,0,3,1,2,2008,148000
905102170,11200,5,5,1965,1965,906,1040,1,0,1,0,3,1,1,2008,129500
905103030,13014,6,5,1978,1978,528,1096,1,0,1,0,3,1,2,2008,157500
905104080,7162,5,7,1966,1966,0,904,0,0,1,0,3,1,1,2008,109900
905104110,10265,5,7,1967,2005,758,992,1,0,1,0,3,1,1,2008,145000
905104180,9764,5,7,1967,2003,702,894,1,0,1,0,3,1,2,2008,130000
905107280,7703,6,8,1978,1978,450,1034,0,1,1,0,3,1,2,2008,153000
905107380,9981,5,5,1967,1967,221,1073,0,0,1,0,3,1,1,2008,120000
905108170,7400,5,5,1984,1984,104,1126,1,0,1,0,2,1,2,2008,152000
